inpNum,repNum,Vf_IQR,Vf_Mdn,nFC,nMRC,FCp,MRCp,av_FCa,av_MRCa,max_FC,max_MRC,Stiffness,Strength,UM
775,23,0.200285538595908,0.68195501253768,0.0408163265306122,0.0306122448979592,0.269758289936584,0.305065980501252,186.315076671392,280.934914290795,578.177966659895,746.93701952578,16294.527754591,48.8835832637731,50
776,24,0.267155209523108,0.617044361639377,0.0140845070422535,0.0704225352112676,0.0340502113004777,0.502552842366707,78.0964895421987,230.52786634392,78.0964895421987,606.684212996842,13546.9594346835,51.9848119057426,50
777,34,0.191489366251054,0.670566276442131,0.0208333333333333,0.0416666666666667,0.250718251473828,0.231419087761397,339.325594941424,156.602918163768,612.817860838667,302.876507664314,16023.0193308515,59.6056319107674,50
779,39,0.196469118444973,0.679941152178296,0.0425531914893617,0.0319148936170213,0.294665407047211,0.311827265742596,199.11127585185,280.9438467835,566.541336696332,399.251376087673,16061.0478979477,53.921072221912,50
780,40,0.237111417639009,0.644290556640244,0.02,0.04,0.0533092492413983,0.404203494513005,86.7876870370536,329.022513731409,126.060887843324,1180.98137336044,13899.3503730868,56.680839530204,50
781,19,0.167008680159623,0.716510850171843,0.0210526315789474,0.0315789473684211,0.377537237747074,0.215642040799552,475.627658908874,181.112940699349,588.726622189017,340.940472447945,17127.6617294205,59.6042628183834,50
784,25,0.238959015730298,0.651156526007689,0.0505050505050505,0.0303030303030303,0.26951384268533,0.440889029214458,173.37604523643,472.700496022254,540.736588788834,870.743928500411,14513.7282859424,52.2494218293927,50
785,18,0.211033023837454,0.599524031270695,0.0,0.0520833333333333,0.0,0.439265364201031,0.0,273.054954004464,0.0,1137.61127004976,13574.0082482634,60.2425524427543,50
787,18,0.344274949176988,0.460671012162553,0.0,0.0135135135135135,0.0,0.707733926536786,0.0,2676.56590764455,0.0,2676.56590764455,10737.3161854911,50.2506397480984,50
788,34,0.259126112783089,0.56557304794449,0.025,0.025,0.0448632240487174,0.536625541312381,68.8978866955588,824.11299070113,82.3102457620104,1586.60096549372,12967.8166958326,48.1696168350378,50
789,34,0.177519646592686,0.717897299896509,0.0202020202020202,0.0202020202020202,0.48121205071325,0.203765372318308,624.908540841825,264.612495262307,1198.63422456087,337.228386859134,17319.4980614489,60.271853253842,50
791,32,0.278337216275623,0.508556873130827,0.0,0.0166666666666667,0.0,0.611858585388102,0.0,1514.15319538427,0.0,1514.15319538427,11802.7287955556,53.7874633018962,50
793,25,0.206782373543361,0.683922487662736,0.02,0.02,0.240898725287138,0.355326447792897,343.193211569839,506.211166656836,516.880138541439,934.204909433408,15125.9993189354,54.4535975481674,50
794,39,0.215920033579853,0.661614829738133,0.0204081632653061,0.0102040816326531,0.124610767447714,0.416666597288526,185.92149414748,1243.34803349533,194.841251635478,1243.34803349533,15077.3202220607,59.7061880793602,50
795,31,0.162305120105061,0.741455749357147,0.0105263157894737,0.0210526315789474,0.56393320501235,0.168379758759835,1378.196040905,205.75159861908,1378.196040905,318.94951556445,19101.3835496423,66.4728147527554,50
796,2,0.168135690246566,0.702417716437645,0.0210526315789474,0.0210526315789474,0.439056876077654,0.164230227751414,564.866393672748,211.28956528536,757.856229880448,291.695835209338,17152.260651368,57.6315957885965,50
798,42,0.28089963812862,0.584192935632398,0.0306122448979592,0.0102040816326531,0.0876972310739758,0.533650166534663,99.4179344174486,1814.91695719504,165.4694463513,1814.91695719504,13058.1278594185,50.0875134892169,50
800,22,0.24482796296222,0.597560833848383,0.0131578947368421,0.0263157894736842,0.129827273201258,0.534860914439383,322.237287230003,663.774744183087,322.237287230003,852.818294518641,13844.2812262294,54.7856593748632,50
801,10,0.131105586117031,0.715542555271613,0.0169491525423729,0.0084745762711864,0.466206558777918,0.0849478908970736,685.564530144476,249.834584319344,1221.05106594409,249.834584319344,18291.4726097882,59.2228992701163,50
802,46,0.198007410939065,0.6659717800975,0.0206185567010309,0.0309278350515464,0.151719754361689,0.331698584055994,215.767748187599,314.482698094187,249.604185186918,786.899072108566,15710.8328432015,54.673698294341,50
803,41,0.213430871250507,0.694792561314013,0.0319148936170213,0.0319148936170213,0.274447222631211,0.233974731595105,237.060512204726,202.10140654049,500.329767990959,416.373552163112,15886.3663228635,59.097282721052,50
805,21,0.28629987450088,0.555187958789551,0.0138888888888889,0.0416666666666667,0.0217799659747547,0.535273297359068,64.5949462829698,529.170552572554,64.5949462829698,712.804452021197,12065.2476480702,50.6740401218947,50
806,5,0.218101661253873,0.685515175959048,0.0106382978723404,0.0531914893617021,0.339443081383668,0.331822402575112,970.692543353873,189.779995270173,970.692543353873,443.345941182556,15503.8975765021,55.8140312754076,50
